"Tweet date","Action date","Display name","Username","Tweet URL","Media type","Media URL","Saved filename","Remarks","Tweet content","Replies","Retweets","Likes"
"2022/04/04 20:08:35","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1510937371398729731","Image","https://pbs.twimg.com/media/FPfth6SVQAkcS4D?format=jpg&name=orig","ngnchiikawa-1510937371398729731-20220404_200835-img1.jpg","","☁️ https://t.co/4ncuGhoMsU",461,14503,103040
"2022/04/02 02:00:32","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1509938779309568005","Image","https://pbs.twimg.com/media/FPRhUQZVUAMJsUr?format=jpg&name=orig","ngnchiikawa-1509938779309568005-20220402_020032-img1.jpg","","☀️ https://t.co/NZDDmlQN3I",155,7300,77353
"2022/04/01 00:59:46","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1509561096759242752","Image","https://pbs.twimg.com/media/FPMJ0LEVQAMUx2D?format=jpg&name=orig","ngnchiikawa-1509561096759242752-20220401_005946-img1.jpg","","🍙 https://t.co/w91kBs8OLY",375,16836,107701
"2022/03/29 21:47:56","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1508788044664434688","Image","https://pbs.twimg.com/media/FPBKuf1VcAMDHac?format=jpg&name=orig","ngnchiikawa-1508788044664434688-20220329_214756-img1.jpg","","🍞 https://t.co/yA6MbLhtRS",571,15776,105797
"2022/03/29 21:47:56","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1508788044664434688","Image","https://pbs.twimg.com/media/FPBKufzVcAkkVug?format=jpg&name=orig","ngnchiikawa-1508788044664434688-20220329_214756-img2.jpg","","🍞 https://t.co/yA6MbLhtRS",571,15776,105797
"2022/03/27 21:49:26","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1508063644747141121","Image","https://pbs.twimg.com/media/FO235A2VkAcuz9K?format=jpg&name=orig","ngnchiikawa-1508063644747141121-20220327_214926-img1.jpg","","☔️ https://t.co/Y5Gbj0USIw",863,20775,133164
"2022/03/26 03:02:31","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1507417660849414152","Image","https://pbs.twimg.com/media/FOtsXy7VkAAJSsc?format=jpg&name=orig","ngnchiikawa-1507417660849414152-20220326_030231-img1.jpg","","☔️ https://t.co/8lg9OKHeO2",389,11853,89516
"2022/03/23 22:50:51","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1506629549265592320","Image","https://pbs.twimg.com/media/FOiflhlVcAQ4Rqu?format=jpg&name=orig","ngnchiikawa-1506629549265592320-20220323_225051-img1.jpg","","⏰ https://t.co/8G88t03w8O",573,15079,97367
"2022/03/22 19:30:00","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1506216619067944965","Image","https://pbs.twimg.com/media/FOcoB7oVIAYGjrd?format=jpg&name=orig","ngnchiikawa-1506216619067944965-20220322_193000-img1.jpg","","🌙 https://t.co/EcZ5rfhopi",761,21669,133000
"2022/03/20 11:36:29","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1505372676809904128","Image","https://pbs.twimg.com/media/FOQod9kUcAINYRD?format=jpg&name=orig","ngnchiikawa-1505372676809904128-20220320_113629-img1.jpg","","🌟 https://t.co/xT1PcXXmlx",685,19177,112541
"2022/03/19 05:31:40","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1504918482327986179","Image","https://pbs.twimg.com/media/FOKLYO7VcAIpVAW?format=jpg&name=orig","ngnchiikawa-1504918482327986179-20220319_053140-img1.jpg","","💫 https://t.co/iPIV9G9siS",430,14537,88611
"2022/03/17 21:19:15","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1504432171833954306","Image","https://pbs.twimg.com/media/FODRFZsVUAIRw_x?format=jpg&name=orig","ngnchiikawa-1504432171833954306-20220317_211915-img1.jpg","","💫 https://t.co/gpfh8BD9Yo",737,19354,105260
"2022/03/16 09:53:17","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1503897155546738689","Image","https://pbs.twimg.com/media/FN7qfV_VUAE_N4_?format=jpg&name=orig","ngnchiikawa-1503897155546738689-20220316_095317-img1.jpg","","🖥 https://t.co/MTDRcg9BeB",802,25793,107876
"2022/03/12 17:35:15","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1502563860674277376","Image","https://pbs.twimg.com/media/FNot3VDVUAEikLn?format=jpg&name=orig","ngnchiikawa-1502563860674277376-20220312_173515-img1.jpg","","🖥 https://t.co/H4aXTRPeBF",447,13988,84627
"2022/03/11 02:42:20","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1501976765442379776","Image","https://pbs.twimg.com/media/FNgX595VUAArt-F?format=jpg&name=orig","ngnchiikawa-1501976765442379776-20220311_024220-img1.jpg","","♫ https://t.co/AhhLb3IjOa",681,17541,94818
"2022/03/09 12:28:31","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1501399506239115265","Image","https://pbs.twimg.com/media/FNYK5FjUYAE_IkH?format=jpg&name=orig","ngnchiikawa-1501399506239115265-20220309_122831-img1.jpg","","♾ https://t.co/HaunKhIsXV",923,23665,120136
"2022/03/05 17:43:33","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1500029235531968513","Image","https://pbs.twimg.com/media/FNEsouhVIAUGqOs?format=jpg&name=orig","ngnchiikawa-1500029235531968513-20220305_174333-img1.jpg","","https://t.co/Pz2fTyf5Qh",501,15353,103737
"2022/03/05 01:31:40","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1499784652168384515","Image","https://pbs.twimg.com/media/FNBOMIIVkAMBrqG?format=jpg&name=orig","ngnchiikawa-1499784652168384515-20220305_013140-img1.jpg","","⏰ https://t.co/9kornYyOkX",895,24410,112038
"2022/03/05 01:31:40","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1499784652168384515","Image","https://pbs.twimg.com/media/FNBOMIHUcAMMx1s?format=jpg&name=orig","ngnchiikawa-1499784652168384515-20220305_013140-img2.jpg","","⏰ https://t.co/9kornYyOkX",895,24410,112038
"2022/03/03 00:28:39","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1499044018247782406","Image","https://pbs.twimg.com/media/FM2slkjVUAM4wVw?format=jpg&name=orig","ngnchiikawa-1499044018247782406-20220303_002839-img1.jpg","","💫 https://t.co/TglNSJvMNp",329,11460,83967
"2022/03/01 03:02:51","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1498358046443327488","Image","https://pbs.twimg.com/media/FMs8sytVgAUwkfg?format=jpg&name=orig","ngnchiikawa-1498358046443327488-20220301_030251-img1.jpg","","💫 https://t.co/Rtx7iQLuW6",463,15711,95947
"2022/02/27 03:37:48","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1497642068444782593","Image","https://pbs.twimg.com/media/FMixhWjUYAIVkIp?format=jpg&name=orig","ngnchiikawa-1497642068444782593-20220227_033748-img1.jpg","","💫 https://t.co/xPP9fozOuE",405,12293,84404
"2022/02/25 22:56:44","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1497208945982652420","Image","https://pbs.twimg.com/media/FMcnmX1VgAADfnG?format=jpg&name=orig","ngnchiikawa-1497208945982652420-20220225_225644-img1.jpg","","💫 https://t.co/grKK8r71j3",533,14000,92906
"2022/02/24 01:32:22","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1496523339229278407","Image","https://pbs.twimg.com/media/FMS4Cu2VcAAXHDZ?format=jpg&name=orig","ngnchiikawa-1496523339229278407-20220224_013222-img1.jpg","","🌀 https://t.co/tytfIhKfOX",346,11552,75817
"2022/02/21 08:57:12","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1495548122008752131","Image","https://pbs.twimg.com/media/FMFBFt0UcAIGOtd?format=jpg&name=orig","ngnchiikawa-1495548122008752131-20220221_085712-img1.jpg","","💫 https://t.co/vvdjuCCLwc",425,13807,92278
"2022/02/19 20:26:25","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1494996790734557185","Image","https://pbs.twimg.com/media/FL9Lp9fUUAMKydD?format=jpg&name=orig","ngnchiikawa-1494996790734557185-20220219_202625-img1.jpg","","💫 https://t.co/NUn1hN0Pgv",358,11529,77869
"2022/02/18 21:15:00","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1494646631718785027","Image","https://pbs.twimg.com/media/FL4NL5zUUAMDQWI?format=jpg&name=orig","ngnchiikawa-1494646631718785027-20220218_211500-img1.jpg","","🌀 https://t.co/qPUIuE3GNU",110,5659,62705
"2022/02/16 20:12:47","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1493906197153402880","Image","https://pbs.twimg.com/media/FLtrw-wUYAA-T1m?format=jpg&name=orig","ngnchiikawa-1493906197153402880-20220216_201247-img1.jpg","","⏰ https://t.co/dzNIkdIKbC",420,12111,86052
"2022/02/15 18:22:47","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1493516128752058368","Image","https://pbs.twimg.com/media/FLoJAHYVUAEZ8Gd?format=jpg&name=orig","ngnchiikawa-1493516128752058368-20220215_182247-img1.jpg","","⏰ https://t.co/MmJULX8Vcf",483,14899,93371
"2022/02/14 23:33:48","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1493232008197468160","Image","https://pbs.twimg.com/media/FLkGmI7VEAEZyXe?format=jpg&name=orig","ngnchiikawa-1493232008197468160-20220214_233348-img1.jpg","","💫 https://t.co/tHMScOCU78",509,14057,97986
"2022/02/12 03:01:48","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1492197188478328832","Image","https://pbs.twimg.com/media/FLVWbz6WQAQcugA?format=jpg&name=orig","ngnchiikawa-1492197188478328832-20220212_030148-img1.jpg","","🏅 https://t.co/O3UCy2ceZB",455,13661,105565
"2022/02/11 02:31:23","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1491827147891040280","Image","https://pbs.twimg.com/media/FLQI4g0UYB4uFrF?format=jpg&name=orig","ngnchiikawa-1491827147891040280-20220211_023123-img1.jpg","","🌲 https://t.co/30K5eogPBM",412,12877,95190
"2022/02/10 00:38:48","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1491436429238767616","Image","https://pbs.twimg.com/media/FLKlhXbVcAYbwJi?format=jpg&name=orig","ngnchiikawa-1491436429238767616-20220210_003848-img1.jpg","","💧 https://t.co/iBS5xSkXrD",372,11884,83596
"2022/02/08 21:49:47","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1491031505195646977","Image","https://pbs.twimg.com/media/FLE1QARUYActBPf?format=jpg&name=orig","ngnchiikawa-1491031505195646977-20220208_214947-img1.jpg","","🔥 https://t.co/kd8Ii8VcM9",540,14399,91738
"2022/02/08 12:07:24","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1490884945249591297","Image","https://pbs.twimg.com/media/FLCv9HzVgAAlzTk?format=jpg&name=orig","ngnchiikawa-1490884945249591297-20220208_120724-img1.jpg","","ちいかわ ×MySmartStore
コラボ無料スタンプが配信されました✨
https://line.me/S/sticker/25090

MySmartStore公式アカウントを友だち追加すると無料でDLできます💡 https://t.co/AJhuobUcWB",87,3743,21101
"2022/02/08 12:07:24","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1490884945249591297","Image","https://pbs.twimg.com/media/FLCv9H7VkAAWX3R?format=jpg&name=orig","ngnchiikawa-1490884945249591297-20220208_120724-img2.jpg","","ちいかわ ×MySmartStore
コラボ無料スタンプが配信されました✨
https://line.me/S/sticker/25090

MySmartStore公式アカウントを友だち追加すると無料でDLできます💡 https://t.co/AJhuobUcWB",87,3743,21101
"2022/02/07 18:36:53","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1490620573751201794","Image","https://pbs.twimg.com/media/FK-_gq3UcAID1HZ?format=jpg&name=orig","ngnchiikawa-1490620573751201794-20220207_183653-img1.jpg","","🌙 https://t.co/jKucE4rzMq",660,13371,83303
"2022/02/07 03:26:36","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1490391490194853890","Image","https://pbs.twimg.com/media/FK7vKN6UUAA_PQ4?format=jpg&name=orig","ngnchiikawa-1490391490194853890-20220207_032636-img1.jpg","","⏰ https://t.co/lrUKOFehPt",317,11853,93540
"2022/02/06 07:24:03","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1490088862378459138","Image","https://pbs.twimg.com/media/FK3b65uUcAQQf03?format=jpg&name=orig","ngnchiikawa-1490088862378459138-20220206_072403-img1.jpg","","🏅 https://t.co/vykltnWTJR",361,12526,99886
"2022/02/05 01:13:56","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1489633330408476672","Image","https://pbs.twimg.com/media/FKw9nhOUUAAk-Mf?format=jpg&name=orig","ngnchiikawa-1489633330408476672-20220205_011356-img1.jpg","","🌲 https://t.co/u0ebuP6Kmp",376,12224,99256
"2022/02/03 02:14:56","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1488923905163030529","Image","https://pbs.twimg.com/media/FKm4ZdfVkAEI_c4?format=jpg&name=orig","ngnchiikawa-1488923905163030529-20220203_021456-img1.jpg","","💧 https://t.co/I8QRspYeJn",340,11550,93835
"2022/02/01 22:28:55","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1488504638424817674","Image","https://pbs.twimg.com/media/FKg7E_2VQAQqaGK?format=jpg&name=orig","ngnchiikawa-1488504638424817674-20220201_222855-img1.jpg","","🔥 https://t.co/Qw6VCeIVFE",477,20431,128489
"2022/01/31 07:14:51","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1487912216993009665","Image","https://pbs.twimg.com/media/FKYgRjAVUAId9JQ?format=jpg&name=orig","ngnchiikawa-1487912216993009665-20220131_071451-img1.jpg","","🌙 https://t.co/DeCHTIwZWc",361,17187,119105
"2022/01/30 06:44:27","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1487542178511417345","Image","https://pbs.twimg.com/media/FKTPuXrVcAIGAmi?format=jpg&name=orig","ngnchiikawa-1487542178511417345-20220130_064427-img1.jpg","","⏰ https://t.co/RQe0Wxm0bm",373,10851,89643
"2022/01/28 06:58:18","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1486820889438138376","Image","https://pbs.twimg.com/media/FKI_tvAVgAIK8ts?format=jpg&name=orig","ngnchiikawa-1486820889438138376-20220128_065818-img1.jpg","","☀️ https://t.co/DDZeO7Xld6",573,28198,169193
"2022/01/27 04:40:32","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1486423830050775040","Image","https://pbs.twimg.com/media/FKDWl4xaQAAfKnJ?format=jpg&name=orig","ngnchiikawa-1486423830050775040-20220127_044032-img1.jpg","","✨ https://t.co/3kunEztvwu",253,10882,87802
"2022/01/26 03:58:01","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1486050742431797248","Image","https://pbs.twimg.com/media/FJ-DRGSaMAADr6v?format=jpg&name=orig","ngnchiikawa-1486050742431797248-20220126_035801-img1.jpg","","💫 https://t.co/EoRMXbjpQR",344,12254,87650
"2022/01/23 22:47:55","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1485247926989631489","Image","https://pbs.twimg.com/media/FJypHVkaMAUyyon?format=jpg&name=orig","ngnchiikawa-1485247926989631489-20220123_224755-img1.jpg","","♨️ https://t.co/1Bpldg1CVS",405,19184,122653
"2022/01/23 07:20:52","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1485014629755793408","Image","https://pbs.twimg.com/media/FJvU7wyakAEXNr-?format=jpg&name=orig","ngnchiikawa-1485014629755793408-20220123_072052-img1.jpg","","ド https://t.co/7gy6zqxoll",102,4741,44346
"2022/01/22 02:35:35","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1484580449200783360","Image","https://pbs.twimg.com/media/FJpKDF2aMAAHjMY?format=jpg&name=orig","ngnchiikawa-1484580449200783360-20220122_023535-img1.jpg","","🎂 https://t.co/OcBTrJFYgn",677,23296,125673
"2022/01/20 19:02:54","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1484104137625464837","Image","https://pbs.twimg.com/media/FJiY2HwaUAUmdeT?format=jpg&name=orig","ngnchiikawa-1484104137625464837-20220120_190254-img1.jpg","","♨️ https://t.co/APU6K8pTHO",400,16104,111356
"2022/01/20 04:58:24","","ちいかわ💫アニメ火金","@ngnchiikawa","https://twitter.com/ngnchiikawa/status/1483891611461636097","Image","https://pbs.twimg.com/media/FJfXjeCaMAEpW6y?format=jpg&name=orig","ngnchiikawa-1483891611461636097-20220120_045824-img1.jpg","","🌄 https://t.co/Unf4M5adqc",199,20461,133899
